jeu_200_25_8.txt_5_currentSA	jeu_200_25_8.txt_5_bestSA	jeu_200_25_8.txt_5_currentTS	jeu_200_25_8.txt_5_bestTS	jeu_200_25_8.txt_5_currentGrasp	jeu_200_25_8.txt_5_bestGrasp	jeu_200_25_8.txt_5_currentIG	jeu_200_25_8.txt_5_bestIG	
65401	56103	57363	52167	52711	69096	69747	71650	71650	
65402	56103	57363	52167	52711	69096	69747	71650	71650	
65403	56103	57363	52167	52711	69096	69747	71650	71650	
65404	56103	57363	52167	52711	69096	69747	71650	71650	
65405	56103	57363	52167	52711	69096	69747	71650	71650	
65406	56103	57363	52167	52711	69096	69747	71650	71650	
65407	56103	57363	52167	52711	69096	69747	71650	71650	
65408	56103	57363	52167	52711	69096	69747	71650	71650	
65409	56103	57363	52167	52711	69096	69747	71650	71650	
65410	56103	57363	52167	52711	69096	69747	71650	71650	
65411	56103	57363	52167	52711	69096	69747	71650	71650	
65412	56103	57363	52167	52711	69096	69747	71650	71650	
65413	56103	57363	52167	52711	69096	69747	71650	71650	
65414	56103	57363	52167	52711	69096	69747	71650	71650	
65415	56103	57363	52167	52711	69096	69747	71650	71650	
65416	56103	57363	52167	52711	69096	69747	71650	71650	
65417	56103	57363	52167	52711	69096	69747	71650	71650	
65418	56103	57363	52167	52711	69096	69747	71650	71650	
65419	56103	57363	52167	52711	69096	69747	71650	71650	
65420	56103	57363	52167	52711	69096	69747	71650	71650	
65421	56103	57363	52167	52711	69096	69747	71650	71650	
65422	56103	57363	52167	52711	69096	69747	71650	71650	
65423	56103	57363	52167	52711	69096	69747	71650	71650	
65424	56093	57363	52167	52711	69096	69747	71650	71650	
65425	56093	57363	52167	52711	69096	69747	71650	71650	
65426	56215	57363	52167	52711	69096	69747	71650	71650	
65427	56220	57363	52167	52711	69096	69747	71650	71650	
65428	56220	57363	52167	52711	69096	69747	71650	71650	
65429	56220	57363	52167	52711	69096	69747	71650	71650	
65430	56220	57363	52167	52711	69096	69747	71650	71650	
65431	56220	57363	52167	52711	69096	69747	71650	71650	
65432	56220	57363	52167	52711	69096	69747	71650	71650	
65433	56098	57363	52167	52711	69096	69747	71650	71650	
65434	56098	57363	52167	52711	69096	69747	71650	71650	
65435	56098	57363	52167	52711	69096	69747	71650	71650	
65436	56098	57363	52167	52711	69096	69747	71650	71650	
65437	56098	57363	52167	52711	69096	69747	71650	71650	
65438	55962	57363	52167	52711	69096	69747	71650	71650	
65439	55962	57363	52167	52711	69096	69747	71650	71650	
65440	55962	57363	52167	52711	69096	69747	71650	71650	
65441	55962	57363	52167	52711	69096	69747	71650	71650	
65442	55962	57363	52167	52711	69096	69747	71650	71650	
65443	55962	57363	52167	52711	69096	69747	71650	71650	
65444	55962	57363	52167	52711	69096	69747	71650	71650	
65445	55962	57363	52167	52711	69096	69747	71650	71650	
65446	55962	57363	52167	52711	69096	69747	71650	71650	
65447	55962	57363	52167	52711	69096	69747	71650	71650	
65448	55962	57363	52167	52711	69096	69747	71650	71650	
65449	55962	57363	52167	52711	69096	69747	71650	71650	
65450	55962	57363	52167	52711	69096	69747	71650	71650	
65451	55423	57363	52167	52711	69096	69747	71650	71650	
65452	55423	57363	52167	52711	69096	69747	71650	71650	
65453	55423	57363	52167	52711	69096	69747	71650	71650	
65454	55423	57363	52167	52711	69096	69747	71650	71650	
65455	55423	57363	52167	52711	69096	69747	71650	71650	
65456	55423	57363	52167	52711	69096	69747	71650	71650	
65457	55423	57363	52167	52711	69096	69747	71650	71650	
65458	55423	57363	52167	52711	69096	69747	71650	71650	
65459	55423	57363	52167	52711	69096	69747	71650	71650	
65460	55423	57363	52167	52711	69096	69747	71650	71650	
65461	55423	57363	52167	52711	69096	69747	71650	71650	
65462	55423	57363	52167	52711	69096	69747	71650	71650	
65463	55423	57363	52167	52711	69096	69747	71650	71650	
65464	55703	57363	52167	52711	69096	69747	71650	71650	
65465	55703	57363	52167	52711	69096	69747	71650	71650	
65466	55703	57363	52167	52711	69096	69747	71650	71650	
65467	55703	57363	52167	52711	69096	69747	71650	71650	
65468	55703	57363	52167	52711	69096	69747	71650	71650	
65469	55703	57363	52167	52711	69096	69747	71650	71650	
65470	55703	57363	52167	52711	69096	69747	71650	71650	
65471	55703	57363	52167	52711	69096	69747	71650	71650	
65472	55703	57363	52167	52711	69096	69747	71650	71650	
65473	55953	57363	52167	52711	69096	69747	71650	71650	
65474	55953	57363	52167	52711	69096	69747	71650	71650	
65475	55953	57363	52167	52711	69096	69747	71650	71650	
65476	55953	57363	52167	52711	69096	69747	71650	71650	
65477	55664	57363	52167	52711	69096	69747	71650	71650	
65478	55664	57363	52167	52711	69096	69747	71650	71650	
65479	55664	57363	52167	52711	69096	69747	71650	71650	
65480	55664	57363	52167	52711	69096	69747	71650	71650	
65481	55664	57363	52167	52711	69096	69747	71650	71650	
65482	55664	57363	52167	52711	69096	69747	71650	71650	
65483	55378	57363	52167	52711	69096	69747	71650	71650	
65484	55378	57363	52167	52711	69096	69747	71650	71650	
65485	55378	57363	52167	52711	69096	69747	71650	71650	
65486	55378	57363	52167	52711	69096	69747	71650	71650	
65487	55378	57363	52167	52711	69096	69747	71650	71650	
65488	55734	57363	52167	52711	69096	69747	71650	71650	
65489	55706	57363	52167	52711	69096	69747	71650	71650	
65490	55706	57363	52167	52711	69096	69747	71650	71650	
65491	55706	57363	52167	52711	69096	69747	71650	71650	
65492	55706	57363	52167	52711	69096	69747	71650	71650	
65493	55706	57363	52167	52711	69096	69747	71650	71650	
65494	55706	57363	52167	52711	69096	69747	71650	71650	
65495	55706	57363	52167	52711	69096	69747	71650	71650	
65496	55706	57363	52167	52711	69096	69747	71650	71650	
65497	55706	57363	52167	52711	69096	69747	71650	71650	
65498	55706	57363	52167	52711	69096	69747	71650	71650	
65499	55706	57363	52167	52711	69096	69747	71650	71650	
65500	55706	57363	52167	52711	69096	69747	71650	71650	
65501	55706	57363	52167	52711	69096	69747	71650	71650	
65502	55706	57363	52167	52711	69096	69747	71650	71650	
65503	55706	57363	52167	52711	69096	69747	71650	71650	
65504	56201	57363	52167	52711	69096	69747	71650	71650	
65505	56201	57363	52167	52711	69096	69747	71650	71650	
65506	56201	57363	52167	52711	69096	69747	71650	71650	
65507	55980	57363	52167	52711	69096	69747	71650	71650	
65508	55980	57363	52167	52711	69096	69747	71650	71650	
65509	55980	57363	52167	52711	69096	69747	71650	71650	
65510	55980	57363	52167	52711	69096	69747	71650	71650	
65511	55980	57363	52167	52711	69096	69747	71650	71650	
65512	55980	57363	52167	52711	69096	69747	71650	71650	
65513	55861	57363	52167	52711	69096	69747	71650	71650	
65514	55861	57363	52167	52711	69096	69747	71650	71650	
65515	55861	57363	52167	52711	69096	69747	71650	71650	
65516	55861	57363	52167	52711	69096	69747	71650	71650	
65517	55861	57363	52167	52711	69096	69747	71650	71650	
65518	55861	57363	52167	52711	69096	69747	71650	71650	
65519	55861	57363	52167	52711	69096	69747	71650	71650	
65520	55861	57363	52167	52711	69096	69747	71650	71650	
65521	55861	57363	52167	52711	69096	69747	71650	71650	
65522	55861	57363	52167	52711	69096	69747	71650	71650	
65523	55861	57363	52167	52711	69096	69747	71650	71650	
65524	55861	57363	52167	52711	69096	69747	71650	71650	
65525	55861	57363	52167	52711	69096	69747	71650	71650	
65526	55861	57363	52167	52711	69096	69747	71650	71650	
65527	55861	57363	52167	52711	69096	69747	71650	71650	
65528	55861	57363	52167	52711	69096	69747	71650	71650	
65529	55861	57363	52167	52711	69096	69747	71650	71650	
65530	55861	57363	52167	52711	69096	69747	71650	71650	
65531	55861	57363	52167	52711	69096	69747	71650	71650	
65532	55861	57363	52167	52711	69096	69747	71650	71650	
65533	55861	57363	52167	52711	69096	69747	71650	71650	
65534	55861	57363	52167	52711	69096	69747	71650	71650	
65535	55861	57363	52167	52711	69096	69747	71650	71650	
65536	55861	57363	52167	52711	69096	69747	71650	71650	
65537	56124	57363	52167	52711	69096	69747	71650	71650	
65538	56124	57363	52167	52711	69096	69747	71650	71650	
65539	56124	57363	52167	52711	69096	69747	71650	71650	
65540	56124	57363	52167	52711	69096	69747	71650	71650	
65541	56124	57363	52167	52711	69096	69747	71650	71650	
65542	56124	57363	52167	52711	69096	69747	71650	71650	
65543	56124	57363	52167	52711	69096	69747	71650	71650	
65544	56124	57363	52167	52711	69096	69747	71650	71650	
65545	56124	57363	52167	52711	69096	69747	71650	71650	
65546	56124	57363	52167	52711	69096	69747	71650	71650	
65547	56124	57363	52167	52711	69096	69747	71650	71650	
65548	56124	57363	52167	52711	69096	69747	71650	71650	
65549	56124	57363	52167	52711	69096	69747	71650	71650	
65550	56124	57363	52167	52711	69096	69747	71650	71650	
65551	56124	57363	52167	52711	69096	69747	71650	71650	
65552	56124	57363	52167	52711	69096	69747	71650	71650	
65553	56124	57363	52167	52711	69096	69747	71650	71650	
65554	56124	57363	52167	52711	69096	69747	71650	71650	
65555	56124	57363	52167	52711	69096	69747	71650	71650	
65556	56156	57363	52167	52711	69096	69747	71650	71650	
65557	56156	57363	52167	52711	69096	69747	71650	71650	
65558	56156	57363	52167	52711	69096	69747	71650	71650	
65559	56156	57363	52167	52711	69096	69747	71650	71650	
65560	56156	57363	52167	52711	69096	69747	71650	71650	
65561	56156	57363	52167	52711	69096	69747	71650	71650	
65562	56156	57363	52167	52711	69096	69747	71650	71650	
65563	56156	57363	52167	52711	69096	69747	71650	71650	
65564	56156	57363	52167	52711	69096	69747	71650	71650	
65565	56034	57363	52167	52711	69096	69747	71650	71650	
65566	56034	57363	52167	52711	69096	69747	71650	71650	
65567	56034	57363	52167	52711	69096	69747	71650	71650	
65568	56034	57363	52167	52711	69096	69747	71650	71650	
65569	56034	57363	52167	52711	69096	69747	71650	71650	
65570	56034	57363	52167	52711	69096	69747	71650	71650	
65571	56034	57363	52167	52711	69096	69747	71650	71650	
65572	56034	57363	52167	52711	69096	69747	71650	71650	
65573	56034	57363	52167	52711	69096	69747	71650	71650	
65574	56034	57363	52167	52711	69096	69747	71650	71650	
65575	56034	57363	52167	52711	69096	69747	71650	71650	
65576	56034	57363	52167	52711	69096	69747	71650	71650	
65577	56034	57363	52167	52711	69096	69747	71650	71650	
65578	56034	57363	52167	52711	69096	69747	71650	71650	
65579	56034	57363	52167	52711	69096	69747	71650	71650	
65580	56034	57363	52167	52711	69096	69747	71650	71650	
65581	56034	57363	52167	52711	69096	69747	71650	71650	
65582	56034	57363	52167	52711	69096	69747	71650	71650	
65583	56034	57363	52167	52711	69096	69747	71650	71650	
65584	56034	57363	52167	52711	69096	69747	71650	71650	
65585	56034	57363	52167	52711	69096	69747	71650	71650	
65586	56034	57363	52167	52711	69096	69747	71650	71650	
65587	56034	57363	52167	52711	69096	69747	71650	71650	
65588	56034	57363	52167	52711	69096	69747	71650	71650	
65589	56034	57363	52167	52711	69096	69747	71650	71650	
65590	56034	57363	52167	52711	69096	69747	71650	71650	
65591	56034	57363	52167	52711	69096	69747	71650	71650	
65592	56034	57363	52167	52711	69096	69747	71650	71650	
65593	56034	57363	52167	52711	69096	69747	71650	71650	
65594	56034	57363	52167	52711	69096	69747	71650	71650	
65595	56034	57363	52167	52711	69096	69747	71650	71650	
65596	56034	57363	52167	52711	69096	69747	71650	71650	
65597	56034	57363	52167	52711	69096	69747	71650	71650	
65598	56034	57363	52167	52711	69096	69747	71650	71650	
65599	56034	57363	52167	52711	69096	69747	71650	71650	
65600	56034	57363	52167	52711	69096	69747	71650	71650	
65601	56034	57363	52167	52711	69096	69747	71650	71650	
65602	56034	57363	52167	52711	69096	69747	71650	71650	
65603	56034	57363	52167	52711	69096	69747	71650	71650	
65604	56034	57363	52167	52711	69096	69747	71650	71650	
65605	56034	57363	52167	52711	69096	69747	71650	71650	
65606	56034	57363	52167	52711	69096	69747	71650	71650	
65607	56034	57363	52167	52711	69096	69747	71650	71650	
65608	56034	57363	52167	52711	69096	69747	71650	71650	
65609	56034	57363	52167	52711	69096	69747	71650	71650	
65610	56034	57363	52167	52711	69096	69747	71650	71650	
65611	56034	57363	52167	52711	69096	69747	71650	71650	
65612	56034	57363	52167	52711	69096	69747	71650	71650	
65613	56034	57363	52167	52711	69096	69747	71650	71650	
65614	56034	57363	52167	52711	69096	69747	71650	71650	
65615	56034	57363	52167	52711	69096	69747	71650	71650	
65616	56034	57363	52167	52711	69096	69747	71650	71650	
65617	56034	57363	52167	52711	69096	69747	71650	71650	
65618	56034	57363	52167	52711	69096	69747	71650	71650	
65619	56034	57363	52167	52711	69096	69747	71650	71650	
65620	56034	57363	52167	52711	69096	69747	71650	71650	
65621	56034	57363	52167	52711	69096	69747	71650	71650	
65622	56034	57363	52167	52711	69096	69747	71650	71650	
65623	56034	57363	52167	52711	69096	69747	71650	71650	
65624	56034	57363	52167	52711	69096	69747	71650	71650	
65625	56034	57363	52167	52711	69096	69747	71650	71650	
65626	56034	57363	52167	52711	69096	69747	71650	71650	
65627	56034	57363	52167	52711	69096	69747	71650	71650	
65628	56034	57363	52167	52711	69096	69747	71650	71650	
65629	56034	57363	52167	52711	69096	69747	71650	71650	
65630	56034	57363	52167	52711	69096	69747	71650	71650	
65631	56034	57363	52167	52711	69096	69747	71650	71650	
65632	56034	57363	52167	52711	69096	69747	71650	71650	
65633	56098	57363	52167	52711	69096	69747	71650	71650	
65634	56098	57363	52167	52711	69096	69747	71650	71650	
65635	56098	57363	52167	52711	69096	69747	71650	71650	
65636	56098	57363	52167	52711	69096	69747	71650	71650	
65637	56098	57363	52167	52711	69096	69747	71650	71650	
65638	56098	57363	52167	52711	69096	69747	71650	71650	
65639	56098	57363	52167	52711	69096	69747	71650	71650	
65640	56098	57363	52167	52711	69096	69747	71650	71650	
65641	56098	57363	52167	52711	69096	69747	71650	71650	
65642	56098	57363	52167	52711	69096	69747	71650	71650	
65643	56098	57363	52167	52711	69096	69747	71650	71650	
65644	56098	57363	52167	52711	69096	69747	71650	71650	
65645	56136	57363	52167	52711	69096	69747	71650	71650	
65646	56136	57363	52167	52711	69096	69747	71650	71650	
65647	56136	57363	52167	52711	69096	69747	71650	71650	
65648	56136	57363	52167	52711	69096	69747	71650	71650	
65649	56136	57363	52167	52711	69096	69747	71650	71650	
65650	56136	57363	52167	52711	69096	69747	71650	71650	
65651	56136	57363	52167	52711	69096	69747	71650	71650	
65652	56136	57363	52167	52711	69096	69747	71650	71650	
65653	56136	57363	52167	52711	69096	69747	71650	71650	
65654	56136	57363	52167	52711	69096	69747	71650	71650	
65655	56136	57363	52167	52711	69096	69747	71650	71650	
65656	56136	57363	52167	52711	69096	69747	71650	71650	
65657	56136	57363	52167	52711	69096	69747	71650	71650	
65658	56136	57363	52167	52711	69096	69747	71650	71650	
65659	56136	57363	52167	52711	69096	69747	71650	71650	
65660	56136	57363	52167	52711	69096	69747	71650	71650	
65661	56136	57363	52167	52711	69096	69747	71650	71650	
65662	56136	57363	52167	52711	69096	69747	71650	71650	
65663	56255	57363	52167	52711	69096	69747	71650	71650	
65664	56255	57363	52167	52711	69096	69747	71650	71650	
65665	56255	57363	52167	52711	69096	69747	71650	71650	
65666	56255	57363	52167	52711	69096	69747	71650	71650	
65667	56226	57363	52167	52711	69096	69747	71650	71650	
65668	56226	57363	52167	52711	69096	69747	71650	71650	
65669	56226	57363	52167	52711	69096	69747	71650	71650	
65670	56226	57363	52167	52711	69096	69747	71650	71650	
65671	56226	57363	52167	52711	69096	69747	71650	71650	
65672	56226	57363	52167	52711	69096	69747	71650	71650	
65673	56226	57363	52167	52711	69096	69747	71650	71650	
65674	56226	57363	52167	52711	69096	69747	71650	71650	
65675	56226	57363	52167	52711	69096	69747	71650	71650	
65676	56226	57363	52167	52711	69096	69747	71650	71650	
65677	56226	57363	52167	52711	69096	69747	71650	71650	
65678	56226	57363	52167	52711	69096	69747	71650	71650	
65679	56226	57363	52167	52711	69096	69747	71650	71650	
65680	56226	57363	52167	52711	69096	69747	71650	71650	
65681	56226	57363	52167	52711	69096	69747	71650	71650	
65682	56226	57363	52167	52711	69096	69747	71650	71650	
65683	56226	57363	52167	52711	69096	69747	71650	71650	
65684	56226	57363	52167	52711	69096	69747	71650	71650	
65685	56226	57363	52167	52711	69096	69747	71650	71650	
65686	56226	57363	52167	52711	69096	69747	71650	71650	
65687	56226	57363	52167	52711	69096	69747	71650	71650	
65688	56226	57363	52167	52711	69096	69747	71650	71650	
65689	56226	57363	52167	52711	69096	69747	71650	71650	
65690	56226	57363	52167	52711	69096	69747	71650	71650	
65691	56226	57363	52167	52711	69096	69747	71650	71650	
65692	56226	57363	52167	52711	69096	69747	71650	71650	
65693	56226	57363	52167	52711	69096	69747	71650	71650	
65694	56226	57363	52167	52711	69096	69747	71650	71650	
65695	56226	57363	52167	52711	69096	69747	71650	71650	
65696	56226	57363	52167	52711	69096	69747	71650	71650	
65697	56226	57363	52167	52711	69096	69747	71650	71650	
65698	56226	57363	52167	52711	69096	69747	71650	71650	
65699	56226	57363	52167	52711	69096	69747	71650	71650	
65700	56293	57363	52167	52711	69096	69747	71650	71650	
65701	56293	57363	52167	52711	69096	69747	71650	71650	
65702	56293	57363	52167	52711	69096	69747	71650	71650	
65703	56293	57363	52167	52711	69096	69747	71650	71650	
65704	56293	57363	52167	52711	69096	69747	71650	71650	
65705	56293	57363	52167	52711	69096	69747	71650	71650	
65706	56293	57363	52167	52711	69096	69747	71650	71650	
65707	56293	57363	52167	52711	69096	69747	71650	71650	
65708	56293	57363	52167	52711	69096	69747	71650	71650	
65709	56293	57363	52167	52711	69096	69747	71650	71650	
65710	56293	57363	52167	52711	69096	69747	71650	71650	
65711	56293	57363	52167	52711	69096	69747	71650	71650	
65712	56293	57363	52167	52711	69096	69747	71650	71650	
65713	56293	57363	52167	52711	69096	69747	71650	71650	
65714	56293	57363	52167	52711	69096	69747	71650	71650	
65715	56293	57363	52167	52711	69096	69747	71650	71650	
65716	56293	57363	52167	52711	69096	69747	71650	71650	
65717	56293	57363	52167	52711	69096	69747	71650	71650	
65718	56293	57363	52167	52711	69096	69747	71650	71650	
65719	56293	57363	52167	52711	69096	69747	71650	71650	
65720	56293	57363	52167	52711	69096	69747	71650	71650	
65721	56293	57363	52167	52711	69096	69747	71650	71650	
65722	56293	57363	52167	52711	69096	69747	71650	71650	
65723	56293	57363	52167	52711	69096	69747	71650	71650	
65724	56293	57363	52167	52711	69096	69747	71650	71650	
65725	56293	57363	52167	52711	69096	69747	71650	71650	
